tissue,cell_line,drug_name_A,drug_name_B,synergy,PD_A,PD_B
Bladder,SW780,Lapatinib,Linsitinib,0,PD_03,PD_12
Bladder,TCCSUP,Lapatinib,Linsitinib,0,PD_03,PD_12
Bladder,UMUC3,Lapatinib,Linsitinib,1,PD_03,PD_12
Bladder,VMCUB1,Lapatinib,Linsitinib,1,PD_03,PD_12
Bladder,5637,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,639V,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,647V,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,BFTC905,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,CAL29,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,DSH1,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,HT1197,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,HT1376,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,J82,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,KU1919,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,LB831BLC,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,RT112,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,RT4,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,SW1710,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,SW780,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,TCCSUP,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,UMUC3,Taselisib,Linsitinib,1,PD_08,PD_12
Bladder,VMCUB1,Taselisib,Linsitinib,0,PD_08,PD_12
Bladder,5637,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,639V,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,647V,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,BFTC905,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,CAL29,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,DSH1,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,HT1376,Taselisib,Sapitinib,0,PD_08,PD_03
Bladder,J82,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,KU1919,Taselisib,Sapitinib,0,PD_08,PD_03
Bladder,LB831BLC,Taselisib,Sapitinib,0,PD_08,PD_03
Bladder,RT112,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,RT4,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,SW1710,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,SW780,Taselisib,Sapitinib,0,PD_08,PD_03
Bladder,TCCSUP,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,UMUC3,Taselisib,Sapitinib,1,PD_08,PD_03
Bladder,VMCUB1,Taselisib,Sapitinib,0,PD_08,PD_03
Bladder,5637,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,639V,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,647V,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,BFTC905,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,CAL29,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,DSH1,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,HT1376,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,J82,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,KU1919,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,LB831BLC,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,RT112,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,RT4,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,SW1710,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,SW780,Navitoclax,Taselisib,0,PD_01,PD_08
Bladder,TCCSUP,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,UMUC3,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,VMCUB1,Navitoclax,Taselisib,1,PD_01,PD_08
Bladder,5637,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,639V,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,647V,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,BFTC905,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,CAL29,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,DSH1,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,HT1197,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,HT1376,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,J82,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,KU1919,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,LB831BLC,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,RT112,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,RT4,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,SW1710,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,SW780,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,TCCSUP,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,UMUC3,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,VMCUB1,Trametinib,Taselisib,1,PD_10,PD_08
Bladder,5637,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,639V,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,647V,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,BFTC905,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,CAL29,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,DSH1,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,HT1197,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,HT1376,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,J82,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,KU1919,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,LB831BLC,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,RT112,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,RT4,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,SW1710,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,SW780,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,TCCSUP,Lapatinib,Taselisib,0,PD_03,PD_08
Bladder,UMUC3,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,VMCUB1,Lapatinib,Taselisib,1,PD_03,PD_08
Bladder,5637,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,639V,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,647V,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,BFTC905,Trametinib,SCH772984,1,PD_10,PD_13
Bladder,CAL29,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,DSH1,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,HT1197,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,HT1376,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,J82,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,KU1919,Trametinib,SCH772984,1,PD_10,PD_13
Bladder,LB831BLC,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,RT112,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,RT4,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,SW1710,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,SW780,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,TCCSUP,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,UMUC3,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,VMCUB1,Trametinib,SCH772984,0,PD_10,PD_13
Bladder,5637,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,639V,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,647V,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,BFTC905,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,CAL29,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,DSH1,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,HT1376,MK-2206,OSI-027,0,PD_06,PD_14
Bladder,J82,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,KU1919,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,LB831BLC,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,RT112,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,RT4,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,SW1710,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,SW780,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,TCCSUP,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,UMUC3,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,VMCUB1,MK-2206,OSI-027,1,PD_06,PD_14
Bladder,5637,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,639V,Taselisib,OSI-027,0,PD_08,PD_14
Bladder,647V,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,BFTC905,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,CAL29,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,DSH1,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,HT1376,Taselisib,OSI-027,0,PD_08,PD_14
Bladder,J82,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,KU1919,Taselisib,OSI-027,0,PD_08,PD_14
Bladder,LB831BLC,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,RT112,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,RT4,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,SW1710,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,SW780,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,TCCSUP,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,UMUC3,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,VMCUB1,Taselisib,OSI-027,1,PD_08,PD_14
Bladder,5637,Trametinib,LGK974,0,PD_10,PD_15
Bladder,639V,Trametinib,LGK974,0,PD_10,PD_15
Bladder,647V,Trametinib,LGK974,0,PD_10,PD_15
Bladder,BFTC905,Trametinib,LGK974,1,PD_10,PD_15
Bladder,CAL29,Trametinib,LGK974,0,PD_10,PD_15
Bladder,DSH1,Trametinib,LGK974,0,PD_10,PD_15
Bladder,HT1197,Trametinib,LGK974,0,PD_10,PD_15
Bladder,HT1376,Trametinib,LGK974,0,PD_10,PD_15
Bladder,J82,Trametinib,LGK974,1,PD_10,PD_15
Bladder,KU1919,Trametinib,LGK974,1,PD_10,PD_15
Bladder,LB831BLC,Trametinib,LGK974,0,PD_10,PD_15
Bladder,RT112,Trametinib,LGK974,0,PD_10,PD_15
Bladder,RT4,Trametinib,LGK974,1,PD_10,PD_15
Bladder,SW1710,Trametinib,LGK974,0,PD_10,PD_15
Bladder,SW780,Trametinib,LGK974,1,PD_10,PD_15
Bladder,TCCSUP,Trametinib,LGK974,0,PD_10,PD_15
Bladder,UMUC3,Trametinib,LGK974,1,PD_10,PD_15
Bladder,VMCUB1,Trametinib,LGK974,0,PD_10,PD_15
Bladder,5637,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,639V,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,647V,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,BFTC905,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,CAL29,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,DSH1,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,HT1197,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,HT1376,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,J82,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,KU1919,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,LB831BLC,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,RT112,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,RT4,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,SW1710,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,SW780,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,TCCSUP,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,UMUC3,Lapatinib,LGK974,1,PD_03,PD_15
Bladder,VMCUB1,Lapatinib,LGK974,0,PD_03,PD_15
Bladder,5637,Taselisib,LGK974,0,PD_08,PD_15
Bladder,639V,Taselisib,LGK974,0,PD_08,PD_15
Bladder,647V,Taselisib,LGK974,1,PD_08,PD_15
Bladder,BFTC905,Taselisib,LGK974,1,PD_08,PD_15
Bladder,CAL29,Taselisib,LGK974,1,PD_08,PD_15
Bladder,DSH1,Taselisib,LGK974,0,PD_08,PD_15
Bladder,HT1197,Taselisib,LGK974,1,PD_08,PD_15
Bladder,HT1376,Taselisib,LGK974,0,PD_08,PD_15
Bladder,J82,Taselisib,LGK974,1,PD_08,PD_15
Bladder,KU1919,Taselisib,LGK974,0,PD_08,PD_15
Bladder,LB831BLC,Taselisib,LGK974,0,PD_08,PD_15
Bladder,RT112,Taselisib,LGK974,1,PD_08,PD_15
Bladder,RT4,Taselisib,LGK974,1,PD_08,PD_15
Bladder,SW1710,Taselisib,LGK974,1,PD_08,PD_15
Bladder,SW780,Taselisib,LGK974,0,PD_08,PD_15
Bladder,TCCSUP,Taselisib,LGK974,0,PD_08,PD_15
Bladder,UMUC3,Taselisib,LGK974,1,PD_08,PD_15
Bladder,VMCUB1,Taselisib,LGK974,0,PD_08,PD_15
Bone,A673,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,CADOES1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,CAL72,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,CAL78,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,CHSA8926,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,CS1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,ES1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,ES4,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,ES6,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,ES7,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,ES8,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW1,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,EW11,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW13,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW16,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW18,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW22,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW24,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,EW3,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,EW7,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,G292CLONEA141B1,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,HEMCSS,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,HOS,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,HUO3N1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,HUO9,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,MG63,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,MHHES1,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,NOS1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,NY,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,RH1,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,SJSA1,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,SKES1,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,SAOS2,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,TC71,Trametinib,Navitoclax,0,PD_10,PD_01
Bone,U2OS,Trametinib,Navitoclax,1,PD_10,PD_01
Bone,A673,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,CADOES1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,CAL72,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,CAL78,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,CHSA8926,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,CS1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,ES1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,ES4,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,ES6,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,ES7,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,ES8,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW11,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW13,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW16,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW18,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW22,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW24,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW3,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,EW7,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,G292CLONEA141B1,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,HEMCSS,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,HOS,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,HUO3N1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,HUO9,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,MG63,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,MHHES1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,NOS1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,NY,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,RH1,Lapatinib,Navitoclax,0,PD_03,PD_01
Bone,SJSA1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,SKES1,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,SAOS2,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,TC71,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,U2OS,Lapatinib,Navitoclax,1,PD_03,PD_01
Bone,A673,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,CADOES1,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,CAL72,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,CAL78,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,CHSA8926,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,CS1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,ES1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,ES4,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,ES6,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,ES7,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,ES8,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW11,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW13,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW16,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW18,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW22,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW24,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW3,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,EW7,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,G292CLONEA141B1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,HEMCSS,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,HOS,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,HUO3N1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,HUO9,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,MG63,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,MHHES1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,NOS1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,NY,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,RH1,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,SJSA1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,SKES1,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,SAOS2,Taselisib,Navitoclax,1,PD_08,PD_01
Bone,TC71,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,U2OS,Taselisib,Navitoclax,0,PD_08,PD_01
Bone,A673,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,CADOES1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,CAL72,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,CAL78,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,CHSA8926,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,CS1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,ES1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,ES4,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,ES6,Navitoclax,Axitinib,0,PD_01,PD_02
Bone,ES7,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,ES8,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW11,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW13,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW16,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW18,Navitoclax,Axitinib,0,PD_01,PD_02
Bone,EW22,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW24,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW3,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,EW7,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,G292CLONEA141B1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,HEMCSS,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,HOS,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,HUO3N1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,HUO9,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,MG63,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,MHHES1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,NOS1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,NY,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,RH1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,SJSA1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,SKES1,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,SAOS2,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,TC71,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,U2OS,Navitoclax,Axitinib,1,PD_01,PD_02
Bone,A673,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,CADOES1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,CAL72,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,CAL78,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,CHSA8926,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,CS1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,ES1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,ES4,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,ES6,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,ES7,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,ES8,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW11,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW13,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW16,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW18,Navitoclax,Afatinib,0,PD_01,PD_03
Bone,EW22,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW24,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW3,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,EW7,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,G292CLONEA141B1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,HEMCSS,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,HOS,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,HUO3N1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,HUO9,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,MG63,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,MHHES1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,NOS1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,NY,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,RH1,Navitoclax,Afatinib,0,PD_01,PD_03
Bone,SJSA1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,SKES1,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,SAOS2,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,TC71,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,U2OS,Navitoclax,Afatinib,1,PD_01,PD_03
Bone,A673,Trametinib,Afatinib,0,PD_10,PD_03
Bone,CADOES1,Trametinib,Afatinib,1,PD_10,PD_03
Bone,CAL72,Trametinib,Afatinib,0,PD_10,PD_03
Bone,CAL78,Trametinib,Afatinib,1,PD_10,PD_03
Bone,CHSA8926,Trametinib,Afatinib,1,PD_10,PD_03
Bone,CS1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,ES1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,ES4,Trametinib,Afatinib,0,PD_10,PD_03
Bone,ES6,Trametinib,Afatinib,0,PD_10,PD_03
Bone,ES7,Trametinib,Afatinib,0,PD_10,PD_03
Bone,ES8,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW11,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW13,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW16,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW18,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW22,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW24,Trametinib,Afatinib,0,PD_10,PD_03
Bone,EW3,Trametinib,Afatinib,1,PD_10,PD_03
Bone,EW7,Trametinib,Afatinib,0,PD_10,PD_03
Bone,G292CLONEA141B1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,HEMCSS,Trametinib,Afatinib,1,PD_10,PD_03
Bone,HOS,Trametinib,Afatinib,0,PD_10,PD_03
Bone,HUO3N1,Trametinib,Afatinib,1,PD_10,PD_03
Bone,HUO9,Trametinib,Afatinib,1,PD_10,PD_03
Bone,MG63,Trametinib,Afatinib,1,PD_10,PD_03
Bone,MHHES1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,NOS1,Trametinib,Afatinib,1,PD_10,PD_03
Bone,NY,Trametinib,Afatinib,0,PD_10,PD_03
Bone,RH1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,SJSA1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,SKES1,Trametinib,Afatinib,0,PD_10,PD_03
Bone,SAOS2,Trametinib,Afatinib,1,PD_10,PD_03
Bone,TC71,Trametinib,Afatinib,1,PD_10,PD_03
Bone,U2OS,Trametinib,Afatinib,1,PD_10,PD_03
Bone,A673,Taselisib,Afatinib,0,PD_08,PD_03
Bone,CADOES1,Taselisib,Afatinib,1,PD_08,PD_03
Bone,CAL72,Taselisib,Afatinib,0,PD_08,PD_03
