CELL_LINE_NAME	tissue	ANCHOR_ID	LIBRARY_ID	ANCHOR_VIABILITY	LIBRARY_EMAX	SYNERGY_OBS_EMAX	SYNERGY_DELTA_EMAX	SYNERGY_DELTA_XMID	SYNERGY_DELTA_IC50	SYNERGY_EMAX	BLISS_VIS	HSA_VIS	HSA	BLISS	SUB_HSA	NO_SYNERGY_VIS	NO_BLISS_OR_HSA	ANCHOR_NAME	LIBRARY_NAME	ANCHOR_GENE_TARGET	LIBRARY_GENE_TARGET
HLE	Liver	1558	1054	0.880922792002079	0.841498539859726	0.541118814407902	0.199862884699934	2.17843378110771	0	0	1	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
HuH-7	Liver	1558	1054	0.928155298659738	0.849230569193976	0.797624739463536	-0.0094068868823216	-0.279806972320655	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
JHH-1	Liver	1558	1054	0.87209357542821	0.861857146690445	0.743004445774575	0.0086285635635883	0.350976754199078	0	0	1	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
JHH-2	Liver	1558	1054	0.784320766527364	0.79026089622541	0.582426697454754	0.0337631374671125	0.0432198117261731	0	0	1	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
JHH-4	Liver	1558	1054	0.724974760084281	0.73671111870337	0.545233273968123	-0.0113165353736485	-0.280554593862741	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
JHH-6	Liver	1558	1054	0.938545859577429	0.895777945955004	0.848185141398884	-0.0074230865469899	-0.238308834465423	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
JHH-7	Liver	1558	1054	0.962276344813326	0.932207659977472	0.691275383499626	0.205809316784564	2.21988913811812	0	1	0	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SK-HEP-1	Liver	1558	1054	0.97117258685809	0.777765149387525	0.758860085066136	-0.0037130135754701	-1.22135591255839	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SNU-182	Liver	1558	1054	0.846549713322443	0.855871216514771	0.767457711892117	-0.042883820188874	-2.06037375898707	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SNU-387	Liver	1558	1054	0.973135172172481	0.671757502814858	0.604312086790229	0.0493987663696638	0.848286284949083	0	0	0	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SNU-398	Liver	1558	1054	0.936863483314479	0.742855638390988	0.727592421643484	-0.0315935988358031	-0.614227024651673	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SNU-423	Liver	1558	1054	0.903895328057855	0.887386458669951	0.828236347170113	-0.026836536305309	-0.858502988765881	0	0	0	1	1	0	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
SNU-449	Liver	1558	1054	0.775884004228774	0.788850519934084	0.544805020556583	0.068916588343206	1.65538166987796	0	0	1	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
huH-1	Liver	1558	1054	0.894585934627927	0.758114833980256	0.647324007192744	0.030907761099434	0.358963342428982	0	0	1	1	1	1	0	0	0	Lapatinib	Palbociclib	EGFR;ERBB2	CDK4;CDK6
C3A	Liver	1561	1054	0.858681458703581	0.635442570889955	0.581188247429138	-0.0362399372290153	-0.991898411783679	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
HLE	Liver	1561	1054	0.900915837604384	0.841498539859726	0.673949934402457	0.0839846233864113	0.814794887524936	0	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
HuH-7	Liver	1561	1054	0.837799816767636	0.839018726393392	0.715805165887657	-0.0126830885604728	-0.408991238633143	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
JHH-1	Liver	1561	1054	0.787307013012844	0.861857146690445	0.682185862555831	-0.0036491987746866	-0.211354526905167	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
JHH-2	Liver	1561	1054	0.810267508039688	0.79026089622541	0.577701868494886	0.0645168374105208	1.05034614705948	0	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
JHH-4	Liver	1561	1054	0.83310792146537	0.73671111870337	0.590967155888954	0.0221021588050385	0.214598230197637	0	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
JHH-6	Liver	1561	1054	0.784092154437043	0.895777945955004	0.549925511282644	0.15247543754582	3.39902431548678	1	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
JHH-7	Liver	1561	1054	0.933226611223988	0.932207659977472	0.677739840004445	0.192183262629419	2.15367732521503	0	0	0	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SK-HEP-1	Liver	1561	1054	0.972191286681794	0.777765149387525	0.761040923107088	-0.0041017013246065	-0.0170323373058148	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SNU-182	Liver	1561	1054	0.797518666053125	0.855871216514771	0.69269037251858	-0.010147864620457	-0.448202889382822	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SNU-387	Liver	1561	1054	0.76255834665649	0.671757502814858	0.484068694226469	0.0281855964741208	0.62294145130986	0	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SNU-398	Liver	1561	1054	0.917082171553006	0.742855638390988	0.776691146298155	-0.0955751639022173	-1.97532199245434	0	0	0	1	0	0	0	1	1	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SNU-423	Liver	1561	1054	0.767763194314742	0.887386458669951	0.68329841813641	-0.0021888690543414	-0.113404379155832	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
SNU-449	Liver	1561	1054	0.844884945548793	0.788850519934084	0.673473205029691	-0.0070442424572143	-0.83105285546735	0	0	0	1	1	0	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
huH-1	Liver	1561	1054	0.79146135902216	0.758114833980256	0.506162707721294	0.0938939163372287	1.72876762119009	0	0	1	1	1	1	0	0	0	Taselisib	Palbociclib	PIK3CA;PIK3CD;PIK3CG	CDK4;CDK6
C3A	Liver	1179	1058	0.5862216180431	0.645137627200244	0.389945227621203	-0.0117516039433897	-0.422614158009571	0	0	0	1	1	0	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HLE	Liver	1179	1058	0.69434334858712	0.563805535088682	0.294830084967322	0.0966445382181063	1.47012355768632	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HuH-7	Liver	1179	1058	0.773252277435958	0.593597687907102	0.465974080101907	-0.0069733160470213	-0.128884431635589	0	0	0	1	1	0	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-1	Liver	1179	1058	0.709074098300863	0.570105322882239	0.428776642351406	-0.0245297245921602	-0.631111063976423	0	0	0	1	1	0	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-2	Liver	1179	1058	0.710977753093502	0.265984641209888	0.236120976838728	-0.0470118142739401	-0.801097304008298	0	0	0	1	1	0	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-4	Liver	1179	1058	0.73083214022167	0.492165974020392	0.327140075567957	0.0325506365696488	0.607333901394407	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-6	Liver	1179	1058	0.563931390502365	0.449102891380207	0.225996897224068	0.0272663207906044	0.536009716782772	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-7	Liver	1179	1058	0.456245881482923	0.676762204575113	0.235613861336939	0.0731561072437603	1.31700950201419	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SK-HEP-1	Liver	1179	1058	0.7768975121917	0.596642424167944	0.258506752810355	0.205023262193746	3.10123207439842	1	1	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-182	Liver	1179	1058	0.752309502134253	0.673716096848051	0.502995378373054	0.0038476430265357	0.0963699060144929	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-387	Liver	1179	1058	0.392592029699719	0.509392964620106	0.182859669409117	0.0171239484858481	0.666393775967043	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-398	Liver	1179	1058	0.388642661354343	0.70850139956381	0.28625963066893	-0.0109057611691742	-0.420100372460117	0	0	0	1	1	0	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-423	Liver	1179	1058	0.840857549066295	0.60038996239579	0.427476143868251	0.0773662883958779	0.894098093803519	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-449	Liver	1179	1058	0.856045222439744	0.643028847832764	0.438808795440881	0.11165297763729	2.02367152648555	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
huH-1	Liver	1179	1058	0.495780372295402	0.360527918877223	0.169758317031484	0.0089843488123517	0.252674872279742	0	0	1	1	1	1	0	0	0	MK-1775	Pictilisib	WEE1;PLK1	PIK3CA;PIK3CB;PIK3CD;PIK3CG
C3A	Liver	1372	1058	0.72606829145561	0.645137627200244	0.37111609483363	0.0972978799013777	2.63429868358654	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HLE	Liver	1372	1058	0.875976918735102	0.563805535088682	0.471946137911272	0.0219344974815073	0.265574435669951	0	0	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HuH-7	Liver	1372	1058	0.698470252839408	0.593597687907102	0.36508264509631	0.0495276820610524	0.989488415506315	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-1	Liver	1372	1058	0.573930163012202	0.570105322882239	0.259916214734107	0.0672844261618208	2.08313571708928	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-2	Liver	1372	1058	0.763761950609931	0.265984641209888	0.170005487689994	0.0331434607127523	0.596342590609596	0	0	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-4	Liver	1372	1058	0.687011122828812	0.492165974020392	0.15790291136143	0.180220587068456	3.99810951961043	1	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-6	Liver	1372	1058	0.889982025791389	0.449102891380207	0.285633963043388	0.114059538015939	1.47550866303332	0	0	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-7	Liver	1372	1058	0.908471083395146	0.676762204575113	0.401392906591035	0.213425986600205	1.90275297552018	0	1	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SK-HEP-1	Liver	1372	1058	0.867473632333017	0.596642424167944	0.361142072433055	0.156429498463887	2.08045651129613	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-182	Liver	1372	1058	0.743298479333761	0.673716096848051	0.512198617666608	-0.0114264673767748	-0.294519463507648	0	0	0	1	1	0	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-387	Liver	1372	1058	0.758565278514128	0.509392964620106	0.246736449776914	0.139671366303274	2.92683768311453	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-398	Liver	1372	1058	0.760487845063883	0.70850139956381	0.319895327261865	0.218911375317161	3.62400755762477	1	1	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-423	Liver	1372	1058	0.89724896264648	0.60038996239579	0.361370456953937	0.177328813989044	1.91736820614921	0	0	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-449	Liver	1372	1058	0.882343733807364	0.643028847832764	0.491495976670174	0.0758764978724348	1.35155772056767	0	0	1	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
huH-1	Liver	1372	1058	0.894476428986156	0.360527918877223	0.20119699880188	0.121286726625229	2.1102129685579	0	0	0	1	1	1	0	0	0	Trametinib	Pictilisib	MAP2K1;MAP2K2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
C3A	Liver	1558	1058	0.994617952318495	0.645137627200244	0.645086320046934	-0.0034208543174147	-0.0716974267127508	0	0	0	1	1	0	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HLE	Liver	1558	1058	0.926953487612712	0.563805535088682	0.574227068923655	-0.0516055618378499	-0.60516030597492	0	0	0	1	0	0	0	1	1	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
HuH-7	Liver	1558	1058	0.890483127558121	0.593597687907102	0.574105507924325	-0.0455167822855395	-0.745511317125766	0	0	0	1	1	0	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-1	Liver	1558	1058	0.844737591344785	0.570105322882239	0.503829412441417	-0.0222400151770338	-0.478816863779604	0	0	0	1	1	0	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-2	Liver	1558	1058	0.869364875209415	0.265984641209888	0.208534171101659	0.0227035333113965	0.350147313431145	0	0	0	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-4	Liver	1558	1058	0.750955237138396	0.492165974020392	0.487746601798754	-0.118151986066821	-2.20017203329858	0	0	0	1	1	0	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-6	Liver	1558	1058	0.99824821057895	0.449102891380207	0.451807398204184	-0.0034912405180602	-0.038234109973823	0	0	0	1	0	0	0	1	1	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
JHH-7	Liver	1558	1058	0.975192570390981	0.676762204575113	0.735129038952304	-0.0751555651292331	-0.743785090379856	0	0	0	1	0	0	0	1	1	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SK-HEP-1	Liver	1558	1058	0.969524902078773	0.596642424167944	0.636587982395195	-0.0581282945277282	-0.732095532132336	0	0	0	1	0	0	0	1	1	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-182	Liver	1558	1058	0.900868730037261	0.673716096848051	0.684571784182551	-0.077642019609387	-1.77614349745672	0	0	0	1	0	0	0	1	1	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-387	Liver	1558	1058	0.955533356700843	0.509392964620106	0.475638394265823	0.0111035750974202	0.177330306069324	0	0	0	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-398	Liver	1558	1058	0.908764585174423	0.70850139956381	0.594789182050637	0.0490717984194669	0.74752427011849	0	0	0	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-423	Liver	1558	1058	0.990706283938343	0.60038996239579	0.567281794939651	0.0275283136193632	0.274310000512861	0	0	0	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
SNU-449	Liver	1558	1058	0.869379997949995	0.643028847832764	0.515799764326463	0.043236654084173	0.79321097807199	0	0	1	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
huH-1	Liver	1558	1058	0.940983273988989	0.360527918877223	0.304174032294681	0.0350767091748446	0.526847189319193	0	0	0	1	1	1	0	0	0	Lapatinib	Pictilisib	EGFR;ERBB2	PIK3CA;PIK3CB;PIK3CD;PIK3CG
C3A	Liver	1022	1073	0.826208294438604	0.762212203919204	0.682450964885344	-0.0526638684115908	-2.10936908600511	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
HLE	Liver	1022	1073	0.890541141659843	0.781652511479816	0.775839349052107	-0.0797491779406038	-1.68902840417168	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
HuH-7	Liver	1022	1073	0.975733798959282	0.903108887530354	0.907436563313516	-0.0262394750702595	-1.21770873233769	0	0	0	1	0	0	0	1	1	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
JHH-1	Liver	1022	1073	0.877057787457033	0.880470621064199	0.774053872938643	-0.0016892854962265	-0.153061785169754	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
JHH-2	Liver	1022	1073	0.686803780203792	0.828169986256447	0.53186800535721	0.0366755648515068	0.785180696318816	0	0	1	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
JHH-4	Liver	1022	1073	0.932485208247077	0.886536364166113	0.829659438806052	-0.0029441080287851	-0.108082320470133	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
JHH-6	Liver	1022	1073	0.938474801094445	0.904672619606398	0.866132786682923	-0.0170416953829893	-0.617739173704	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
JHH-7	Liver	1022	1073	0.922538217588364	0.839098081282651	0.793777894299616	-0.0189032148490654	-0.434855084553381	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SK-HEP-1	Liver	1022	1073	0.948267327329548	0.807505655710285	0.730669570918403	0.0344876672208453	0.239489965136766	0	0	0	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SNU-182	Liver	1022	1073	0.850383227607018	0.848406987000659	0.688362609743033	0.0328844312780607	1.15531587495125	0	0	1	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SNU-387	Liver	1022	1073	0.872075318388294	0.850058666130932	0.733692727198457	0.0076224547164041	0.255561134316187	0	0	1	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SNU-398	Liver	1022	1073	0.691981359479024	0.604651657086516	0.512430803781712	-0.0924345507961228	-1.9290571942305	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SNU-423	Liver	1022	1073	0.913120867034404	0.704685221189815	0.393709865848229	0.249646123409662	2.74026502683125	0	1	0	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
SNU-449	Liver	1022	1073	0.919543827881276	0.794342312162031	0.78415096409368	-0.0537152645804619	-1.58959198469801	0	0	0	1	1	0	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
huH-1	Liver	1022	1073	0.896203387015648	0.875577180485189	0.772370076567678	0.0123135201575164	0.371295476184695	0	0	1	1	1	1	0	0	0	AZD7762	5-Fluorouracil	CHEK1;CHEK2	
C3A	Liver	1558	1083	0.891498935866964	0.77390178539874	0.694690223151836	-0.0046868827102361	-0.166523904019058	0	0	0	1	1	0	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
HLE	Liver	1558	1083	0.931917685891372	0.672949825332253	0.593032976689556	0.03410086725508	0.424843643087023	0	0	0	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
HuH-7	Liver	1558	1083	0.858832286709904	0.790800459780642	0.705640264038643	-0.0264752968339901	-0.67899731863892	0	0	0	1	1	0	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
JHH-1	Liver	1558	1083	0.809628550907042	0.84663566830457	0.554192042006551	0.131268367269093	4.12737522759495	1	0	1	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
JHH-2	Liver	1558	1083	0.730797357343628	0.689586380402126	0.410305304520858	0.0936425999371733	1.3953453425505	0	0	1	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
JHH-4	Liver	1558	1083	0.715055922022837	0.869180578693713	0.584630194808909	0.0368825252932679	1.33586931871429	0	0	1	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
JHH-6	Liver	1558	1083	0.956689062453159	0.725677643713194	0.654093481331418	0.0401543832757756	0.546603953481828	0	0	0	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
JHH-7	Liver	1558	1083	0.973224800070305	0.626087222323053	0.543608756481346	0.065714855290579	0.548001215281058	0	0	0	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
SK-HEP-1	Liver	1558	1083	0.967173440436272	0.761184897039511	0.760348106768562	-0.0241502910907279	-0.407055718404283	0	0	0	1	1	0	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
SNU-182	Liver	1558	1083	0.809726426858621	0.797754617332567	0.656738510011703	-0.0107755142090376	-0.351850199937008	0	0	0	1	1	0	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
SNU-398	Liver	1558	1083	0.854133480006085	0.673651755351789	0.578581222718454	-0.0031927046076223	-0.051149996347748	0	0	0	1	1	0	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
SNU-423	Liver	1558	1083	0.865975839563426	0.501527883866123	0.353366532250149	0.0814352137776279	0.903761547276176	0	0	0	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
SNU-449	Liver	1558	1083	0.823132338466396	0.711233241989559	0.482536144830025	0.102902936843877	2.07970084270133	0	0	1	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
huH-1	Liver	1558	1083	0.958176411040166	0.583884570384594	0.551709483527628	0.007754938585212	0.105567265918316	0	0	0	1	1	1	0	0	0	Lapatinib	Crizotinib	EGFR;ERBB2	ALK;MET;ROS1
C3A	Liver	1011	1089	0.921735163197238	0.670343587215707	0.533897306164613	0.0839819495958785	1.85773305891269	0	0	0	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
HLE	Liver	1011	1089	0.834160707427397	0.90490296028082	0.729239794378942	0.0255946991220516	0.823981290409572	0	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
HuH-7	Liver	1011	1089	0.817553200469838	0.900632848355729	0.636774269247101	0.0995409983743917	3.24677147831436	1	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
JHH-1	Liver	1011	1089	0.649694538766556	0.844672115234473	0.254116718066782	0.294662142249451	9.43973388648012	1	1	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
JHH-2	Liver	1011	1089	0.90247343141679	0.92674615144466	0.779780853095906	0.0565829262506611	1.74289055278191	0	0	0	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
JHH-4	Liver	1011	1089	0.881842006242001	0.89990810812901	0.758085993265174	0.0354907782407559	1.30247480469707	0	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
JHH-6	Liver	1011	1089	0.947874951123108	0.839742152315811	0.78492463521036	0.0110459163720039	0.227814090490073	0	0	0	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
JHH-7	Liver	1011	1089	0.558030003501788	0.942562247113769	0.513484088259955	0.0124939257975955	0.690948564414494	0	0	0	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
SK-HEP-1	Liver	1011	1089	0.878187100608754	0.919729319760388	0.793504812619077	0.0141896120461601	0.573645126189739	0	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
SNU-182	Liver	1011	1089	0.867414072770176	0.850147220322402	0.703678678243377	0.0337509845907217	1.15478770515923	0	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
SNU-387	Liver	1011	1089	0.881999879723586	0.908040795161759	0.767567802659256	0.0333240694575244	1.47515290343138	0	0	1	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
SNU-398	Liver	1011	1089	0.871857915312373	0.806042864979855	0.731642258894111	-0.0288874069803612	-0.682694727169004	0	0	0	1	1	0	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
SNU-423	Liver	1011	1089	0.54081914000339	0.930734325615638	0.460999321069575	0.0423596164815088	2.02101746940504	0	0	0	1	1	1	0	0	0	Navitoclax	Oxaliplatin	BCL2;BCL2L1;BCL2L2	
