inhibitor_combination,cell_line,tissue,pd_combination,perturbation,exp_synergy,pred_synergy,exp_binary,pred_binary,confusion_matrix_value,classification
CDKi + MEKi,EW3,Bone,PD_10-PD_07,PD_10_PD_07,0.0,6.16777739992358e-11,False,False,True Negative,True Negative
CDKi + MEKi,EW7,Bone,PD_10-PD_07,PD_10_PD_07,1.0,1.5541024023235647e-10,True,False,False Negative,False Negative
CDKi + MEKi,G292CLONEA141B1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,6.168632271652541e-11,False,False,True Negative,True Negative
CDKi + MEKi,HEMCSS,Bone,PD_10-PD_07,PD_10_PD_07,0.0,6.16777739992358e-11,False,False,True Negative,True Negative
CDKi + MEKi,HOS,Bone,PD_10-PD_07,PD_10_PD_07,1.0,5.662137425588298e-14,True,False,False Negative,False Negative
CDKi + MEKi,HUO3N1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,1.8984813721090177e-14,False,False,True Negative,True Negative
CDKi + MEKi,HUO9,Bone,PD_10-PD_07,PD_10_PD_07,1.0,0.0001222799730149,True,True,True Positive,True Positive
CDKi + MEKi,MG63,Bone,PD_10-PD_07,PD_10_PD_07,1.0,6.486416031226128e-05,True,True,True Positive,True Positive
CDKi + MEKi,MHHES1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,6.16777739992358e-11,False,False,True Negative,True Negative
CDKi + MEKi,NOS1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,1.1829399881868596e-07,False,True,False Positive,False Positive
CDKi + MEKi,NY,Bone,PD_10-PD_07,PD_10_PD_07,1.0,6.811107233772873e-12,True,False,False Negative,False Negative
CDKi + MEKi,RH1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,9.95334192654962e-06,False,True,False Positive,False Positive
CDKi + MEKi,SAOS2,Bone,PD_10-PD_07,PD_10_PD_07,1.0,5.662137425588298e-14,True,False,False Negative,False Negative
CDKi + MEKi,SJSA1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,2.0106138975961585e-12,False,False,True Negative,True Negative
CDKi + MEKi,SKES1,Bone,PD_10-PD_07,PD_10_PD_07,0.0,1.1094314356085988e-10,False,False,True Negative,True Negative
CDKi + MEKi,TC71,Bone,PD_10-PD_07,PD_10_PD_07,0.0,5.662137425588298e-14,False,False,True Negative,True Negative
CDKi + MEKi,U2OS,Bone,PD_10-PD_07,PD_10_PD_07,0.0,5.697906155943677e-05,False,True,False Positive,False Positive
CDKi + PI3Ki,A673,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144866927429,True,True,True Positive,True Positive
CDKi + PI3Ki,CADOES1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0042455009053378,True,True,True Positive,True Positive
CDKi + PI3Ki,CAL72,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.005090022377272,True,True,True Positive,True Positive
CDKi + PI3Ki,CAL78,Bone,PD_08-PD_07,PD_08_PD_07,1.0,3.0415332887834268e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,CHSA8926,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0037890299941731,True,True,True Positive,True Positive
CDKi + PI3Ki,CS1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0013175354974576,True,True,True Positive,True Positive
CDKi + PI3Ki,ES1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,1.0856747808540843e-06,True,True,True Positive,True Positive
CDKi + PI3Ki,ES4,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0145325899835778,True,True,True Positive,True Positive
CDKi + PI3Ki,ES6,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0046586571862339,False,True,False Positive,False Positive
CDKi + PI3Ki,ES7,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0004431846801578,True,True,True Positive,True Positive
CDKi + PI3Ki,ES8,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0046586571034071,True,True,True Positive,True Positive
CDKi + PI3Ki,EW1,Bone,PD_08-PD_07,PD_08_PD_07,0.0,2.5954759900193025e-06,False,True,False Positive,False Positive
CDKi + PI3Ki,EW11,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0046586571862339,True,True,True Positive,True Positive
CDKi + PI3Ki,EW13,Bone,PD_08-PD_07,PD_08_PD_07,0.0,1.6839197448881293e-05,False,True,False Positive,False Positive
CDKi + PI3Ki,EW16,Bone,PD_08-PD_07,PD_08_PD_07,0.0,3.0415332887834268e-05,False,True,False Positive,False Positive
CDKi + PI3Ki,EW18,Bone,PD_08-PD_07,PD_08_PD_07,1.0,1.6683319833399324e-06,True,True,True Positive,True Positive
CDKi + PI3Ki,EW22,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0049144819776192,False,True,False Positive,False Positive
CDKi + PI3Ki,EW24,Bone,PD_08-PD_07,PD_08_PD_07,0.0,8.635123654909815e-05,False,True,False Positive,False Positive
CDKi + PI3Ki,EW3,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0453935303782913,False,True,False Positive,False Positive
CDKi + PI3Ki,EW7,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0051159004717902,True,True,True Positive,True Positive
CDKi + PI3Ki,G292CLONEA141B1,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0295443297184553,False,True,False Positive,False Positive
CDKi + PI3Ki,HEMCSS,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0453935303782913,False,True,False Positive,False Positive
CDKi + PI3Ki,HOS,Bone,PD_08-PD_07,PD_08_PD_07,1.0,6.147988625970768e-07,True,True,True Positive,True Positive
CDKi + PI3Ki,HUO3N1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,3.818774502173383e-07,True,True,True Positive,True Positive
CDKi + PI3Ki,HUO9,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0036227217434339,True,True,True Positive,True Positive
CDKi + PI3Ki,MG63,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0042455009053378,True,True,True Positive,True Positive
CDKi + PI3Ki,MHHES1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0453935303782913,True,True,True Positive,True Positive
CDKi + PI3Ki,NOS1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,3.0415332887834268e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,NY,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0925713441747052,True,True,True Positive,True Positive
CDKi + PI3Ki,RH1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0002600613877854,True,True,True Positive,True Positive
CDKi + PI3Ki,SAOS2,Bone,PD_08-PD_07,PD_08_PD_07,1.0,6.147988625970768e-07,True,True,True Positive,True Positive
CDKi + PI3Ki,SJSA1,Bone,PD_08-PD_07,PD_08_PD_07,1.0,1.89186476440284e-06,True,True,True Positive,True Positive
CDKi + PI3Ki,SKES1,Bone,PD_08-PD_07,PD_08_PD_07,0.0,0.0046586571862339,False,True,False Positive,False Positive
CDKi + PI3Ki,TC71,Bone,PD_08-PD_07,PD_08_PD_07,0.0,6.147988625970768e-07,False,True,False Positive,False Positive
CDKi + PI3Ki,U2OS,Bone,PD_08-PD_07,PD_08_PD_07,1.0,0.0029750336310885,True,True,True Positive,True Positive
ERKi + MEKi,A673,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.349831854241984e-11,False,False,True Negative,True Negative
ERKi + MEKi,CADOES1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-9.07065874424795e-05,False,False,True Negative,True Negative
ERKi + MEKi,CAL72,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-0.0001501037147072,False,False,True Negative,True Negative
ERKi + MEKi,CAL78,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-4.2778060205250774e-08,False,False,True Negative,True Negative
ERKi + MEKi,CHSA8926,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-0.0005196643445036,True,False,False Negative,False Negative
ERKi + MEKi,CS1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.147694339564964e-08,False,False,True Negative,True Negative
ERKi + MEKi,ES1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-2.5757174171303632e-14,False,False,True Negative,True Negative
ERKi + MEKi,ES4,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-2.8406055285756796e-11,False,False,True Negative,True Negative
ERKi + MEKi,ES6,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,ES7,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-0.0010683984898122,False,False,True Negative,True Negative
ERKi + MEKi,ES8,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,EW1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.2256862191861728e-13,False,False,True Negative,True Negative
ERKi + MEKi,EW11,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,EW16,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-4.2778060205250774e-08,False,False,True Negative,True Negative
ERKi + MEKi,EW18,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-2.533528942194607e-13,False,False,True Negative,True Negative
ERKi + MEKi,EW22,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,EW24,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.301451893143124e-06,False,False,True Negative,True Negative
ERKi + MEKi,EW3,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-3.4212299659941436e-11,True,False,False Negative,False Negative
ERKi + MEKi,EW7,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-5.817801795870992e-11,False,False,True Negative,True Negative
ERKi + MEKi,G292CLONEA141B1,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-3.4219183042694106e-11,True,False,False Negative,False Negative
ERKi + MEKi,HEMCSS,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,HOS,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.327471962526033e-15,False,False,True Negative,True Negative
ERKi + MEKi,HUO3N1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-2.3314683517128287e-15,False,False,True Negative,True Negative
ERKi + MEKi,HUO9,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-0.0003668584288506,False,False,True Negative,True Negative
ERKi + MEKi,MG63,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-9.07065874424795e-05,True,False,False Negative,False Negative
ERKi + MEKi,MHHES1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,NOS1,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-4.2778060205250774e-08,True,False,False Negative,False Negative
ERKi + MEKi,NY,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-6.41864339456788e-12,False,False,True Negative,True Negative
ERKi + MEKi,RH1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.00742352788275e-06,False,False,True Negative,True Negative
ERKi + MEKi,SAOS2,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.327471962526033e-15,False,False,True Negative,True Negative
ERKi + MEKi,SJSA1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-3.3040237212844674e-13,False,False,True Negative,True Negative
ERKi + MEKi,SKES1,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,TC71,Bone,PD_10-PD_13,PD_10_PD_13,0.0,-7.327471962526033e-15,False,False,True Negative,True Negative
ERKi + MEKi,U2OS,Bone,PD_10-PD_13,PD_10_PD_13,1.0,-8.336762301230927e-05,True,False,False Negative,False Negative
ErrBi + FGFRi,A673,Bone,PD_03-PD_05,PD_03_PD_05,1.0,3.111031321445523e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,CAL78,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3917646447980658e-05,True,True,True Positive,True Positive
ErrBi + FGFRi,CS1,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.7376667607038598e-06,True,True,True Positive,True Positive
ErrBi + FGFRi,ES4,Bone,PD_03-PD_05,PD_03_PD_05,0.0,5.478937259439933e-08,False,False,True Negative,True Negative
ErrBi + FGFRi,ES6,Bone,PD_03-PD_05,PD_03_PD_05,0.0,1.4830544348143349e-08,False,False,True Negative,True Negative
ErrBi + FGFRi,ES7,Bone,PD_03-PD_05,PD_03_PD_05,1.0,0.0004248762662305,True,True,True Positive,True Positive
ErrBi + FGFRi,ES8,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3182964608837722e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,EW11,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.4830544348143349e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,EW16,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3917646447980658e-05,True,True,True Positive,True Positive
ErrBi + FGFRi,EW22,Bone,PD_03-PD_05,PD_03_PD_05,1.0,3.88470902112914e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,EW24,Bone,PD_03-PD_05,PD_03_PD_05,1.0,8.341148956181321e-05,True,True,True Positive,True Positive
ErrBi + FGFRi,EW3,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3934238429769152e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,EW7,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.1641120400973648e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,G292CLONEA141B1,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.2386520809037904e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,HEMCSS,Bone,PD_03-PD_05,PD_03_PD_05,0.0,1.3934238429769152e-08,False,False,True Negative,True Negative
ErrBi + FGFRi,HUO9,Bone,PD_03-PD_05,PD_03_PD_05,0.0,0.0123546560629974,False,True,False Positive,False Positive
ErrBi + FGFRi,MHHES1,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3934238429769152e-08,True,False,False Negative,False Negative
ErrBi + FGFRi,NOS1,Bone,PD_03-PD_05,PD_03_PD_05,1.0,1.3917646447980658e-05,True,True,True Positive,True Positive
ErrBi + FGFRi,NY,Bone,PD_03-PD_05,PD_03_PD_05,1.0,4.2574799241634764e-10,True,False,False Negative,False Negative
