Perturbation,Excess,cell_line,tissue
PD_03_PD_10,-4.520871289548367e-07,KARPAS231,lymphoid
PD_03_PD_11,-4.5213957677869843e-07,KARPAS231,lymphoid
PD_03_PD_12,-1.971756091734278e-13,KARPAS231,lymphoid
PD_03_PD_15,-7.392086942559217e-12,KARPAS231,lymphoid
PD_06_PD_08,0.0036882127157611,KARPAS231,lymphoid
PD_06_PD_10,-0.5247452349306012,KARPAS231,lymphoid
PD_06_PD_14,-0.0158232630157717,KARPAS231,lymphoid
PD_07_PD_08,-0.0083301260258182,KARPAS231,lymphoid
PD_07_PD_10,-1.7556615050651203e-09,KARPAS231,lymphoid
PD_08_PD_10,-0.3940660866856431,KARPAS231,lymphoid
PD_08_PD_12,-2.1649348980190556e-14,KARPAS231,lymphoid
PD_08_PD_14,-0.0158232630157934,KARPAS231,lymphoid
PD_08_PD_15,-0.0004882621728637,KARPAS231,lymphoid
PD_10_PD_12,-1.0471635780717749e-07,KARPAS231,lymphoid
PD_10_PD_13,5.2452486798415514e-11,KARPAS231,lymphoid
PD_10_PD_15,-4.00297572866748e-11,KARPAS231,lymphoid
PD_01_PD_02,-0.0047742872282622,KARPAS299,lymphoid
PD_01_PD_03,-0.0094280435837277,KARPAS299,lymphoid
PD_01_PD_08,-0.0344020503382035,KARPAS299,lymphoid
PD_01_PD_10,-0.0101548231594438,KARPAS299,lymphoid
PD_03_PD_05,-3.7121689056007763e-09,KARPAS299,lymphoid
PD_03_PD_06,-0.022071764893557,KARPAS299,lymphoid
PD_03_PD_07,-7.658929046527874e-10,KARPAS299,lymphoid
PD_03_PD_08,-0.022158611615198,KARPAS299,lymphoid
PD_03_PD_09,-1.8593978545755618e-07,KARPAS299,lymphoid
PD_03_PD_10,-1.3005333221460802e-07,KARPAS299,lymphoid
PD_03_PD_11,-1.3006979304730493e-07,KARPAS299,lymphoid
PD_03_PD_12,-5.850875339774575e-14,KARPAS299,lymphoid
PD_03_PD_15,-3.584355035002318e-12,KARPAS299,lymphoid
PD_06_PD_08,0.0027946573874418,KARPAS299,lymphoid
PD_06_PD_10,-0.5003606278669349,KARPAS299,lymphoid
PD_06_PD_14,-0.0127096456048813,KARPAS299,lymphoid
PD_07_PD_08,-0.006187040998002,KARPAS299,lymphoid
PD_07_PD_10,-6.010786313126458e-10,KARPAS299,lymphoid
PD_08_PD_10,-0.2969752047454816,KARPAS299,lymphoid
PD_08_PD_12,-8.756618552219209e-05,KARPAS299,lymphoid
PD_08_PD_14,-0.0127972117904034,KARPAS299,lymphoid
PD_08_PD_15,-0.0003643379958457,KARPAS299,lymphoid
PD_10_PD_12,-4.9631524112747634e-08,KARPAS299,lymphoid
PD_10_PD_13,1.6462387009141818e-11,KARPAS299,lymphoid
PD_10_PD_15,-1.2853162978387898e-11,KARPAS299,lymphoid
PD_01_PD_08,-0.0498512922094895,KARPAS422,lymphoid
PD_01_PD_10,-0.0022227022422433,KARPAS422,lymphoid
PD_06_PD_08,1.4080706872698912e-06,KARPAS422,lymphoid
PD_06_PD_10,-0.4402823079537144,KARPAS422,lymphoid
PD_06_PD_14,-0.0392970820510766,KARPAS422,lymphoid
PD_07_PD_08,-3.802570922517568e-05,KARPAS422,lymphoid
PD_07_PD_10,-1.2856826714369164e-11,KARPAS422,lymphoid
PD_08_PD_10,-0.0046115301380522,KARPAS422,lymphoid
PD_08_PD_12,-0.1063676399285015,KARPAS422,lymphoid
PD_08_PD_14,-0.1456235971501329,KARPAS422,lymphoid
PD_08_PD_15,-3.0968489012073164e-06,KARPAS422,lymphoid
PD_10_PD_12,-7.888134589961737e-12,KARPAS422,lymphoid
PD_10_PD_13,7.438494264988549e-15,KARPAS422,lymphoid
PD_10_PD_15,-6.772360450213455e-15,KARPAS422,lymphoid
PD_01_PD_02,-0.0021653945705376,KARPAS45,lymphoid
PD_01_PD_03,-0.0049572096522257,KARPAS45,lymphoid
PD_01_PD_08,-0.0413190683374694,KARPAS45,lymphoid
PD_01_PD_10,-0.0059371092502945,KARPAS45,lymphoid
PD_03_PD_05,-1.33166785498684e-06,KARPAS45,lymphoid
PD_03_PD_06,-0.0304566461580471,KARPAS45,lymphoid
PD_03_PD_07,-2.430879150194798e-07,KARPAS45,lymphoid
PD_03_PD_08,-0.0221556120300242,KARPAS45,lymphoid
PD_03_PD_09,-1.3316602592849949e-06,KARPAS45,lymphoid
PD_03_PD_10,-1.3993472711804069e-05,KARPAS45,lymphoid
PD_03_PD_11,-1.4008841596413468e-05,KARPAS45,lymphoid
PD_03_PD_12,-2.2981616609740744e-14,KARPAS45,lymphoid
PD_03_PD_15,-1.5221463423031878e-08,KARPAS45,lymphoid
PD_06_PD_08,0.0024727948256706,KARPAS45,lymphoid
PD_06_PD_10,-0.5052648149324499,KARPAS45,lymphoid
PD_06_PD_14,-0.0166551958366076,KARPAS45,lymphoid
PD_07_PD_08,-0.0036147823535461,KARPAS45,lymphoid
PD_07_PD_10,-2.1765790836347779e-07,KARPAS45,lymphoid
PD_08_PD_10,-0.2675880658726621,KARPAS45,lymphoid
PD_08_PD_12,-0.0384161952004484,KARPAS45,lymphoid
PD_08_PD_14,-0.0550713906773121,KARPAS45,lymphoid
PD_08_PD_15,-0.0003447873771458,KARPAS45,lymphoid
PD_10_PD_12,-2.525757381022231e-13,KARPAS45,lymphoid
PD_10_PD_13,1.540178651282531e-08,KARPAS45,lymphoid
PD_10_PD_15,-9.035449388683505e-09,KARPAS45,lymphoid
PD_01_PD_02,-0.0029169326200536,KARPAS620,lymphoid
PD_01_PD_03,-0.0060810551215659,KARPAS620,lymphoid
PD_01_PD_08,-0.1129491058792891,KARPAS620,lymphoid
PD_01_PD_10,-0.0064659327896519,KARPAS620,lymphoid
PD_03_PD_05,-1.979364565585229e-07,KARPAS620,lymphoid
PD_03_PD_06,-0.1087614400172977,KARPAS620,lymphoid
PD_03_PD_07,-3.2572011754439245e-08,KARPAS620,lymphoid
PD_03_PD_08,-0.1087614400172977,KARPAS620,lymphoid
PD_03_PD_09,-1.9793597816342162e-07,KARPAS620,lymphoid
PD_03_PD_10,-2.0967547307293444e-06,KARPAS620,lymphoid
PD_03_PD_11,-2.097411779589109e-06,KARPAS620,lymphoid
PD_03_PD_12,0.0,KARPAS620,lymphoid
PD_03_PD_15,-9.235481268632383e-10,KARPAS620,lymphoid
PD_06_PD_08,0.0224347131988729,KARPAS620,lymphoid
PD_06_PD_10,-0.5186988045107015,KARPAS620,lymphoid
PD_06_PD_14,-0.0624498717673588,KARPAS620,lymphoid
PD_07_PD_08,-0.040227656002759,KARPAS620,lymphoid
PD_07_PD_10,-8.39784175532543e-09,KARPAS620,lymphoid
PD_08_PD_10,-0.4629086423377854,KARPAS620,lymphoid
PD_08_PD_12,0.0,KARPAS620,lymphoid
PD_08_PD_14,-0.0624498717673588,KARPAS620,lymphoid
PD_08_PD_15,-0.0022400479240516,KARPAS620,lymphoid
PD_10_PD_12,-2.9535748402587103e-08,KARPAS620,lymphoid
PD_10_PD_13,6.562798082754283e-10,KARPAS620,lymphoid
PD_10_PD_15,-3.53969853428282e-10,KARPAS620,lymphoid
PD_01_PD_08,-0.0438258773154598,KCL22,lymphoid
PD_01_PD_10,-0.0014413918490201,KCL22,lymphoid
PD_06_PD_08,1.1220463922434476e-06,KCL22,lymphoid
PD_06_PD_10,-0.5265462965331922,KCL22,lymphoid
PD_06_PD_14,-0.0356800833867875,KCL22,lymphoid
PD_07_PD_08,-7.4702400096882116e-06,KCL22,lymphoid
PD_07_PD_10,-1.1069145600117736e-11,KCL22,lymphoid
PD_08_PD_10,-0.0035638808110121,KCL22,lymphoid
PD_08_PD_12,-0.0264515289936569,KCL22,lymphoid
PD_08_PD_14,-0.0621316123328063,KCL22,lymphoid
PD_08_PD_15,-2.349081628216787e-06,KCL22,lymphoid
PD_10_PD_12,-4.418454491172952e-11,KCL22,lymphoid
PD_10_PD_13,3.874678355941796e-14,KCL22,lymphoid
PD_10_PD_15,-3.5638159090467525e-14,KCL22,lymphoid
PD_01_PD_08,-0.0498512922094895,KE37,lymphoid
PD_01_PD_10,-0.0022227022422433,KE37,lymphoid
PD_06_PD_08,1.4080706872698912e-06,KE37,lymphoid
PD_06_PD_10,-0.4402823079537144,KE37,lymphoid
PD_06_PD_14,-0.0392970820510766,KE37,lymphoid
PD_07_PD_08,-3.802570922517568e-05,KE37,lymphoid
PD_07_PD_10,-1.2856826714369164e-11,KE37,lymphoid
PD_08_PD_10,-0.0046115301380522,KE37,lymphoid
PD_08_PD_12,-0.1063676399285015,KE37,lymphoid
PD_08_PD_14,-0.1456235971501329,KE37,lymphoid
PD_08_PD_15,-3.0968489012073164e-06,KE37,lymphoid
PD_10_PD_12,-7.888134589961737e-12,KE37,lymphoid
PD_10_PD_13,7.438494264988549e-15,KE37,lymphoid
PD_10_PD_15,-6.772360450213455e-15,KE37,lymphoid
PD_01_PD_08,-0.0184062368999827,KG1,lymphoid
PD_01_PD_10,-0.0010289410837523,KG1,lymphoid
PD_06_PD_08,2.8272377883276082e-08,KG1,lymphoid
PD_06_PD_10,-0.5172269990775398,KG1,lymphoid
PD_06_PD_14,-0.0158872320798261,KG1,lymphoid
PD_07_PD_08,-2.2383143853943466e-06,KG1,lymphoid
PD_07_PD_10,-9.132028466751764e-12,KG1,lymphoid
PD_08_PD_10,-0.0019842256256817,KG1,lymphoid
PD_08_PD_12,-0.0011965707130989,KG1,lymphoid
PD_08_PD_14,-0.0170838027921064,KG1,lymphoid
PD_08_PD_15,-9.982626947291352e-08,KG1,lymphoid
PD_10_PD_12,1.1868284133242926e-13,KG1,lymphoid
PD_10_PD_13,1.1868284133242926e-13,KG1,lymphoid
PD_10_PD_15,-1.4888090760223352e-13,KG1,lymphoid
PD_01_PD_02,-0.0103826467004244,KMH2,lymphoid
PD_01_PD_03,-0.0182026239452193,KMH2,lymphoid
PD_01_PD_08,-0.1701391970914609,KMH2,lymphoid
PD_01_PD_10,-0.0064689254614581,KMH2,lymphoid
PD_03_PD_05,-1.2036482921473636e-08,KMH2,lymphoid
PD_03_PD_06,-0.1161326766404564,KMH2,lymphoid
PD_03_PD_07,-2.6079749471108466e-10,KMH2,lymphoid
PD_03_PD_08,-0.1161326766404564,KMH2,lymphoid
PD_03_PD_09,-1.2036474039689438e-08,KMH2,lymphoid
PD_03_PD_10,-7.714039399475681e-07,KMH2,lymphoid
PD_03_PD_11,-7.718081476149052e-07,KMH2,lymphoid
PD_03_PD_12,0.0,KMH2,lymphoid
PD_03_PD_15,-1.608868593905299e-11,KMH2,lymphoid
PD_06_PD_08,0.0364368786352017,KMH2,lymphoid
PD_06_PD_10,-0.5179465704208286,KMH2,lymphoid
PD_06_PD_14,-0.0711976838551428,KMH2,lymphoid
PD_07_PD_08,-0.0403595338723781,KMH2,lymphoid
PD_07_PD_10,-6.346398850887169e-09,KMH2,lymphoid
PD_08_PD_10,-0.4474719428385619,KMH2,lymphoid
PD_08_PD_12,0.0,KMH2,lymphoid
PD_08_PD_14,-0.0711976838551428,KMH2,lymphoid
PD_08_PD_15,-0.0030274072360308,KMH2,lymphoid
PD_10_PD_12,-2.0401672573555633e-08,KMH2,lymphoid
PD_10_PD_13,4.0420822244868754e-10,KMH2,lymphoid
PD_10_PD_15,-2.0830770441904176e-10,KMH2,lymphoid
PD_01_PD_02,-0.0042197626085886,KMOE2,lymphoid
PD_01_PD_03,-0.0086878862227768,KMOE2,lymphoid
PD_01_PD_08,-0.0374601940025105,KMOE2,lymphoid
PD_01_PD_10,-0.0098364108917604,KMOE2,lymphoid
PD_03_PD_05,-6.768175242477524e-09,KMOE2,lymphoid
PD_03_PD_06,-0.022957521377409,KMOE2,lymphoid
PD_03_PD_07,-1.9366147574473302e-09,KMOE2,lymphoid
PD_03_PD_08,-0.0230799829848694,KMOE2,lymphoid
PD_03_PD_09,-3.55580345390294e-07,KMOE2,lymphoid
PD_03_PD_10,-2.250390258584645e-07,KMOE2,lymphoid
PD_03_PD_11,-2.250850903440238e-07,KMOE2,lymphoid
PD_03_PD_12,-2.3003821070233244e-13,KMOE2,lymphoid
PD_03_PD_15,-8.475775636895833e-12,KMOE2,lymphoid
PD_06_PD_08,0.003296686295042,KMOE2,lymphoid
PD_06_PD_10,-0.5080823613010655,KMOE2,lymphoid
PD_06_PD_14,-0.0136966256856706,KMOE2,lymphoid
PD_07_PD_08,-0.0066378265274648,KMOE2,lymphoid
PD_07_PD_10,-1.5203118763906787e-09,KMOE2,lymphoid
PD_08_PD_10,-0.2989615155606342,KMOE2,lymphoid
PD_08_PD_12,-0.0001237476126986,KMOE2,lymphoid
PD_08_PD_14,-0.0138203732983692,KMOE2,lymphoid
PD_08_PD_15,-0.0004057215935638,KMOE2,lymphoid
PD_10_PD_12,-1.010296346581896e-07,KMOE2,lymphoid
PD_10_PD_13,4.606870440682087e-11,KMOE2,lymphoid
PD_10_PD_15,-3.3994140835602587e-11,KMOE2,lymphoid
PD_01_PD_08,-0.0240646155466351,KMS12BM,lymphoid
PD_01_PD_10,-0.0014473738587928,KMS12BM,lymphoid
PD_06_PD_08,8.911641277142834e-07,KMS12BM,lymphoid
PD_06_PD_10,-0.5713284400593173,KMS12BM,lymphoid
PD_06_PD_14,-0.01972686932885,KMS12BM,lymphoid
PD_07_PD_08,-5.007631398656898e-06,KMS12BM,lymphoid
PD_07_PD_10,-9.268474876478194e-12,KMS12BM,lymphoid
PD_08_PD_10,-0.0019284720963687,KMS12BM,lymphoid
PD_08_PD_12,-0.0019197793763543,KMS12BM,lymphoid
PD_08_PD_14,-0.0216466486262637,KMS12BM,lymphoid
PD_08_PD_15,-1.880935108999893e-06,KMS12BM,lymphoid
PD_10_PD_12,2.373656826648585e-13,KMS12BM,lymphoid
PD_10_PD_13,1.73749903353837e-13,KMS12BM,lymphoid
PD_10_PD_15,-2.0816681711721685e-13,KMS12BM,lymphoid
PD_01_PD_02,-0.0052945988315455,KOPN8,lymphoid
PD_01_PD_03,-0.0105623004172347,KOPN8,lymphoid
PD_01_PD_08,-0.0378815729547853,KOPN8,lymphoid
PD_01_PD_10,-0.0121315306387445,KOPN8,lymphoid
PD_03_PD_05,-3.302299322882618e-09,KOPN8,lymphoid
PD_03_PD_06,-0.0193847471697223,KOPN8,lymphoid
PD_03_PD_07,-6.807955310605961e-10,KOPN8,lymphoid
PD_03_PD_08,-0.0193866675700793,KOPN8,lymphoid
PD_03_PD_09,-1.4918011270736997e-08,KOPN8,lymphoid
PD_03_PD_10,-1.3010797494938944e-07,KOPN8,lymphoid
PD_03_PD_11,-1.3012443578208632e-07,KOPN8,lymphoid
PD_03_PD_12,-5.206945985491984e-14,KOPN8,lymphoid
PD_03_PD_15,-3.1864511029766618e-12,KOPN8,lymphoid
PD_06_PD_08,0.0027948956394823,KOPN8,lymphoid
PD_06_PD_10,-0.5088684335681448,KOPN8,lymphoid
PD_06_PD_14,-0.0110509979556659,KOPN8,lymphoid
PD_07_PD_08,-0.0061870409330124,KOPN8,lymphoid
PD_07_PD_10,-6.010767439335041e-10,KOPN8,lymphoid
PD_08_PD_10,-0.3507788865429975,KOPN8,lymphoid
PD_08_PD_12,-2.5599238068219066e-06,KOPN8,lymphoid
PD_08_PD_14,-0.0110535578794728,KOPN8,lymphoid
PD_08_PD_15,-0.0003643379958461,KOPN8,lymphoid
PD_10_PD_12,-4.9645116684260415e-08,KOPN8,lymphoid
PD_10_PD_13,1.6462387009141818e-11,KOPN8,lymphoid
PD_10_PD_15,-1.2853385022992823e-11,KOPN8,lymphoid
PD_01_PD_02,-0.0047742872282622,KU812,lymphoid
PD_01_PD_03,-0.0094280435837277,KU812,lymphoid
PD_01_PD_08,-0.0344020503382035,KU812,lymphoid
PD_01_PD_10,-0.0101548231594438,KU812,lymphoid
PD_03_PD_05,-3.7121689056007763e-09,KU812,lymphoid
PD_03_PD_06,-0.022071764893557,KU812,lymphoid
PD_03_PD_07,-7.658929046527874e-10,KU812,lymphoid
PD_03_PD_08,-0.022158611615198,KU812,lymphoid
PD_03_PD_09,-1.8593978545755618e-07,KU812,lymphoid
PD_03_PD_10,-1.3005333221460802e-07,KU812,lymphoid
PD_03_PD_11,-1.3006979304730493e-07,KU812,lymphoid
PD_03_PD_12,-5.850875339774575e-14,KU812,lymphoid
PD_03_PD_15,-3.584355035002318e-12,KU812,lymphoid
PD_06_PD_08,0.0027946573874418,KU812,lymphoid
PD_06_PD_10,-0.5003606278669349,KU812,lymphoid
PD_06_PD_14,-0.0127096456048813,KU812,lymphoid
PD_07_PD_08,-0.006187040998002,KU812,lymphoid
PD_07_PD_10,-6.010786313126458e-10,KU812,lymphoid
PD_08_PD_10,-0.2969752047454816,KU812,lymphoid
PD_08_PD_12,-8.756618552219209e-05,KU812,lymphoid
PD_08_PD_14,-0.0127972117904034,KU812,lymphoid
PD_08_PD_15,-0.0003643379958457,KU812,lymphoid
PD_10_PD_12,-4.9631524112747634e-08,KU812,lymphoid
PD_10_PD_13,1.6462387009141818e-11,KU812,lymphoid
PD_10_PD_15,-1.2853162978387898e-11,KU812,lymphoid
PD_01_PD_02,-0.0005376852860041,KY821,lymphoid
PD_01_PD_03,-0.0017061543882568,KY821,lymphoid
PD_01_PD_08,-0.0137236530830447,KY821,lymphoid
PD_01_PD_10,-0.0011777627068916,KY821,lymphoid
PD_03_PD_05,-3.375106316649834e-08,KY821,lymphoid
PD_03_PD_06,-0.0011899624451741,KY821,lymphoid
PD_03_PD_07,-3.611608789810816e-09,KY821,lymphoid
PD_03_PD_08,-0.0013236159337361,KY821,lymphoid
PD_03_PD_09,-5.209744948886375e-06,KY821,lymphoid
PD_03_PD_10,-4.620481034445234e-07,KY821,lymphoid
PD_03_PD_11,-4.6206229264988963e-07,KY821,lymphoid
PD_03_PD_12,0.0,KY821,lymphoid
PD_03_PD_15,-6.798828167120519e-11,KY821,lymphoid
PD_06_PD_08,5.9449008493750455e-08,KY821,lymphoid
PD_06_PD_10,-0.5272551101615156,KY821,lymphoid
PD_06_PD_14,-0.0039954906458179,KY821,lymphoid
PD_07_PD_08,-1.1553900989280663e-06,KY821,lymphoid
PD_07_PD_10,-6.704133914681164e-10,KY821,lymphoid
PD_08_PD_10,-0.0784149934500267,KY821,lymphoid
PD_08_PD_12,-0.0001336534885678,KY821,lymphoid
PD_08_PD_14,-0.0041291441343734,KY821,lymphoid
PD_08_PD_15,-5.3622071893855157e-08,KY821,lymphoid
PD_10_PD_12,-2.458669237093148e-07,KY821,lymphoid
PD_10_PD_13,1.4190648656153826e-11,KY821,lymphoid
PD_10_PD_15,-1.4712675522332574e-11,KY821,lymphoid
PD_01_PD_02,-0.0042197626085886,L1236,lymphoid
PD_01_PD_03,-0.0086878862227768,L1236,lymphoid
PD_01_PD_08,-0.0374601940025105,L1236,lymphoid
PD_01_PD_10,-0.0098364108917604,L1236,lymphoid
PD_03_PD_05,-6.768175242477524e-09,L1236,lymphoid
PD_03_PD_06,-0.022957521377409,L1236,lymphoid
PD_03_PD_07,-1.9366147574473302e-09,L1236,lymphoid
PD_03_PD_08,-0.0230799829848694,L1236,lymphoid
PD_03_PD_09,-3.55580345390294e-07,L1236,lymphoid
PD_03_PD_10,-2.250390258584645e-07,L1236,lymphoid
PD_03_PD_11,-2.250850903440238e-07,L1236,lymphoid
PD_03_PD_12,-2.3003821070233244e-13,L1236,lymphoid
PD_03_PD_15,-8.475775636895833e-12,L1236,lymphoid
PD_06_PD_08,0.003296686295042,L1236,lymphoid
PD_06_PD_10,-0.5080823613010655,L1236,lymphoid
PD_06_PD_14,-0.0136966256856706,L1236,lymphoid
PD_07_PD_08,-0.0066378265274648,L1236,lymphoid
PD_07_PD_10,-1.5203118763906787e-09,L1236,lymphoid
PD_08_PD_10,-0.2989615155606342,L1236,lymphoid
PD_08_PD_12,-0.0001237476126986,L1236,lymphoid
PD_08_PD_14,-0.0138203732983692,L1236,lymphoid
PD_08_PD_15,-0.0004057215935638,L1236,lymphoid
PD_10_PD_12,-1.010296346581896e-07,L1236,lymphoid
PD_10_PD_13,4.606870440682087e-11,L1236,lymphoid
PD_10_PD_15,-3.3994140835602587e-11,L1236,lymphoid
PD_01_PD_02,-0.0052770052003378,L363,lymphoid
PD_01_PD_03,-0.0108164541141103,L363,lymphoid
PD_01_PD_08,-0.037905652936795,L363,lymphoid
PD_01_PD_10,-0.0077984617238979,L363,lymphoid
PD_03_PD_05,-4.6587396829167467e-08,L363,lymphoid
PD_03_PD_06,-0.0811611762438822,L363,lymphoid
PD_03_PD_07,-1.293955165238003e-09,L363,lymphoid
PD_03_PD_08,-0.060403895190398,L363,lymphoid
PD_03_PD_09,-6.567809496260679e-08,L363,lymphoid
PD_03_PD_10,-2.1744289335767775e-07,L363,lymphoid
PD_03_PD_11,-2.174572717450474e-07,L363,lymphoid
PD_03_PD_12,-2.4797941478027496e-12,L363,lymphoid
PD_03_PD_15,-9.268064093959083e-11,L363,lymphoid
PD_06_PD_08,0.0521182781348723,L363,lymphoid
PD_06_PD_10,-0.4409322538057389,L363,lymphoid
PD_06_PD_14,-0.0488236530356228,L363,lymphoid
PD_07_PD_08,-0.0405369035426381,L363,lymphoid
PD_07_PD_10,-5.531101132660865e-10,L363,lymphoid
PD_08_PD_10,-0.2150019920321925,L363,lymphoid
PD_08_PD_12,-0.0204732737199465,L363,lymphoid
PD_08_PD_14,-0.0689504988415208,L363,lymphoid
PD_08_PD_15,-0.0019629661845314,L363,lymphoid
PD_10_PD_12,-2.553578459796313e-09,L363,lymphoid
PD_10_PD_13,1.4389378577561727e-11,L363,lymphoid
PD_10_PD_15,-1.2322032283407223e-11,L363,lymphoid
PD_01_PD_02,-0.0042197626085886,L428,lymphoid
PD_01_PD_03,-0.0086878862227768,L428,lymphoid
PD_01_PD_08,-0.0374601940025105,L428,lymphoid
PD_01_PD_10,-0.0098364108917604,L428,lymphoid
PD_03_PD_05,-6.768175242477524e-09,L428,lymphoid
PD_03_PD_06,-0.022957521377409,L428,lymphoid
PD_03_PD_07,-1.9366147574473302e-09,L428,lymphoid
PD_03_PD_08,-0.0230799829848694,L428,lymphoid
PD_03_PD_09,-3.55580345390294e-07,L428,lymphoid
PD_03_PD_10,-2.250390258584645e-07,L428,lymphoid
PD_03_PD_11,-2.250850903440238e-07,L428,lymphoid
PD_03_PD_12,-2.3003821070233244e-13,L428,lymphoid
PD_03_PD_15,-8.475775636895833e-12,L428,lymphoid
PD_06_PD_08,0.003296686295042,L428,lymphoid
PD_06_PD_10,-0.5080823613010655,L428,lymphoid
PD_06_PD_14,-0.0136966256856706,L428,lymphoid
PD_07_PD_08,-0.0066378265274648,L428,lymphoid
PD_07_PD_10,-1.5203118763906787e-09,L428,lymphoid
PD_08_PD_10,-0.2989615155606342,L428,lymphoid
PD_08_PD_12,-0.0001237476126986,L428,lymphoid
PD_08_PD_14,-0.0138203732983692,L428,lymphoid
PD_08_PD_15,-0.0004057215935638,L428,lymphoid
PD_10_PD_12,-1.010296346581896e-07,L428,lymphoid
PD_10_PD_13,4.606870440682087e-11,L428,lymphoid
PD_10_PD_15,-3.3994140835602587e-11,L428,lymphoid
PD_01_PD_02,0.0019886382226089,L540,lymphoid
PD_01_PD_03,0.0004945451226399,L540,lymphoid
PD_01_PD_08,-0.1651113890544802,L540,lymphoid
PD_01_PD_10,-0.0127889889127306,L540,lymphoid
PD_03_PD_05,-8.233423276493568e-09,L540,lymphoid
PD_03_PD_06,-0.0990051127340462,L540,lymphoid
PD_03_PD_07,-1.2299495866230359e-09,L540,lymphoid
PD_03_PD_08,-0.0990051127340462,L540,lymphoid
PD_03_PD_09,-0.1459168139975415,L540,lymphoid
PD_03_PD_10,-1.3162845208358752e-05,L540,lymphoid
PD_03_PD_11,-1.3176555544669457e-05,L540,lymphoid
PD_03_PD_12,0.0,L540,lymphoid
PD_03_PD_15,-9.88564785586732e-12,L540,lymphoid
PD_06_PD_08,0.0669238472804919,L540,lymphoid
PD_06_PD_10,-0.5022667759779467,L540,lymphoid
PD_06_PD_14,-0.094627258556557,L540,lymphoid
PD_07_PD_08,-0.0458534622815987,L540,lymphoid
PD_07_PD_10,-1.7952934816545254e-07,L540,lymphoid
PD_08_PD_10,-0.4209434262282092,L540,lymphoid
PD_08_PD_12,0.0,L540,lymphoid
PD_08_PD_14,-0.094627258556557,L540,lymphoid
PD_08_PD_15,-0.0108011845054967,L540,lymphoid
PD_10_PD_12,-4.437811852442408e-07,L540,lymphoid
PD_10_PD_13,1.3552357680524096e-08,L540,lymphoid
PD_10_PD_15,-5.513588363648125e-09,L540,lymphoid
PD_01_PD_02,-0.0042197626085886,LAMA84,lymphoid
PD_01_PD_03,-0.0086878862227768,LAMA84,lymphoid
PD_01_PD_08,-0.0374601940025105,LAMA84,lymphoid
PD_01_PD_10,-0.0098364108917604,LAMA84,lymphoid
PD_03_PD_05,-6.768175242477524e-09,LAMA84,lymphoid
PD_03_PD_06,-0.022957521377409,LAMA84,lymphoid
PD_03_PD_07,-1.9366147574473302e-09,LAMA84,lymphoid
PD_03_PD_08,-0.0230799829848694,LAMA84,lymphoid
PD_03_PD_09,-3.55580345390294e-07,LAMA84,lymphoid
PD_03_PD_10,-2.250390258584645e-07,LAMA84,lymphoid
PD_03_PD_11,-2.250850903440238e-07,LAMA84,lymphoid
PD_03_PD_12,-2.3003821070233244e-13,LAMA84,lymphoid
PD_03_PD_15,-8.475775636895833e-12,LAMA84,lymphoid
PD_06_PD_08,0.003296686295042,LAMA84,lymphoid
PD_06_PD_10,-0.5080823613010655,LAMA84,lymphoid
PD_06_PD_14,-0.0136966256856706,LAMA84,lymphoid
PD_07_PD_08,-0.0066378265274648,LAMA84,lymphoid
PD_07_PD_10,-1.5203118763906787e-09,LAMA84,lymphoid
PD_08_PD_10,-0.2989615155606342,LAMA84,lymphoid
PD_08_PD_12,-0.0001237476126986,LAMA84,lymphoid
PD_08_PD_14,-0.0138203732983692,LAMA84,lymphoid
PD_08_PD_15,-0.0004057215935638,LAMA84,lymphoid
PD_10_PD_12,-1.010296346581896e-07,LAMA84,lymphoid
PD_10_PD_13,4.606870440682087e-11,LAMA84,lymphoid
PD_10_PD_15,-3.3994140835602587e-11,LAMA84,lymphoid
PD_01_PD_02,-0.0077404045705469,LC41,lymphoid
PD_01_PD_03,-0.0144859222894602,LC41,lymphoid
PD_01_PD_08,-0.0737862397424935,LC41,lymphoid
PD_01_PD_10,-0.004324758770227,LC41,lymphoid
PD_03_PD_05,-1.9923435123914143e-08,LC41,lymphoid
PD_03_PD_06,-0.0487145324469839,LC41,lymphoid
PD_03_PD_07,-3.843342311071751e-10,LC41,lymphoid
PD_03_PD_08,-0.0804460549221783,LC41,lymphoid
PD_03_PD_09,-0.0977016804028029,LC41,lymphoid
PD_03_PD_10,-7.713630872929755e-07,LC41,lymphoid
PD_03_PD_11,-7.717672948492904e-07,LC41,lymphoid
PD_03_PD_12,0.0,LC41,lymphoid
PD_03_PD_15,-2.6773472328045497e-11,LC41,lymphoid
PD_06_PD_08,0.0546637507194663,LC41,lymphoid
PD_06_PD_10,-0.4459617914833336,LC41,lymphoid
PD_06_PD_14,-0.0712782846668355,LC41,lymphoid
PD_07_PD_08,-0.0664874621788711,LC41,lymphoid
PD_07_PD_10,-6.346396408396515e-09,LC41,lymphoid
PD_08_PD_10,-0.2863765982994131,LC41,lymphoid
PD_08_PD_12,-0.0317315224761932,LC41,lymphoid
PD_08_PD_14,-0.1030098071429381,LC41,lymphoid
PD_08_PD_15,-0.0076180547721048,LC41,lymphoid
PD_10_PD_12,-1.9709093468378572e-08,LC41,lymphoid
PD_10_PD_13,4.042080004040826e-10,LC41,lymphoid
PD_10_PD_15,-2.0830759339673927e-10,LC41,lymphoid
PD_01_PD_02,-0.0047742872282622,LOUCY,lymphoid
